frame nummer,x1=,y1=,x2=,y2=,time=
1335,46,153,188,372,105.85629653930664
1336,45,155,181,375,105.93433046340942
1337,36,155,171,377,106.01131176948547
1339,0,159,132,383,106.16727566719057
1396,786,131,946,958,110.56617856025696
1397,789,123,948,962,110.64309668540956
1398,789,145,948,969,110.71974849700928
1418,1119,161,1324,1013,112.26752018928528
1419,1123,161,1324,1014,112.34501028060912
1420,1124,159,1324,1015,112.42070174217224
1421,1124,157,1323,1014,112.4996371269226
1421,998,0,981,153,112.4996371269226
1424,1131,154,1323,1015,112.73136115074158
1425,1134,152,1323,1015,112.80888032913208
1426,1136,153,1323,1015,112.88564085960388
1427,1138,152,1323,1016,112.9632031917572
1428,1141,150,1324,1016,113.04068994522096
1429,1148,150,1324,1016,113.11814999580383
1433,1127,19,1095,173,113.427143573761
1434,1128,21,1097,173,113.50471425056458
1435,1128,19,1099,173,113.58164858818054
1436,1128,17,1101,173,113.65967750549316
1437,1129,17,1102,174,113.73554348945618
1438,1129,16,1101,172,113.81357336044312
1448,1138,13,1106,171,114.58422756195068
1449,1136,10,1106,171,114.66131401062012
1450,1136,9,1106,171,114.73934388160706
1466,0,227,128,443,115.97533917427064
1467,0,226,131,442,116.05236554145812
1468,0,225,133,442,116.1297435760498
1469,0,224,138,442,116.20857691764832
1470,0,223,138,441,116.28466463088988
1471,0,223,135,442,116.36313033103944
1472,0,224,130,441,116.43830513954164
1473,0,223,133,440,116.51477193832396
1474,0,222,134,439,116.59280896186829
1475,0,222,133,439,116.67083024978638
1477,1,222,141,439,116.82725715637208
1482,4,217,140,437,117.21158623695374
1487,1,219,155,437,117.59791088104248
1488,0,217,155,437,117.67443370819092
1489,0,217,157,435,117.75160527229308
1490,4,218,141,436,117.82896280288696
1492,1,216,149,436,117.9822804927826
1493,0,216,149,435,118.06029200553894
1494,0,217,143,435,118.13775634765624
1499,8,213,138,430,118.52274918556212
1500,3,213,139,430,118.60143971443176
1506,2,208,152,427,119.06403136253356
1515,8,202,154,420,119.7581057548523
1544,22,190,173,410,122.03429627418518
1583,0,1083,13,1023,125.04870581626892
1594,28,174,180,395,125.89924144744872
1595,21,172,188,393,125.97605681419373
1596,18,172,188,393,126.0513792037964
1597,21,170,187,392,126.12939143180849
1604,38,168,190,391,126.66920971870422
1607,16,161,185,384,126.90072989463806
1608,26,160,184,382,126.97839903831482
1618,25,154,193,380,127.75276803970335
1619,23,154,196,379,127.83026838302612
1620,57,153,197,377,127.9075837135315
1621,26,151,192,377,127.98369860649107
1622,24,151,196,377,128.06221508979797
1623,24,151,198,377,128.13810682296753
1624,25,150,199,375,128.21637892723083
1625,38,150,198,375,128.29418921470642
1626,60,150,199,374,128.37110352516174
1628,24,150,199,374,128.5257329940796
1629,38,150,201,374,128.60342121124268
1630,64,150,200,374,128.68023490905762
1631,27,149,201,374,128.75819778442383
1633,29,149,199,373,128.91263389587402
1634,40,150,198,374,128.98894357681274
1636,60,148,202,372,129.1446235179901
1637,68,147,202,372,129.22030663490295
1640,75,148,203,370,129.4526128768921
1642,74,147,205,370,129.60776710510254
1643,78,145,206,369,129.6841197013855
1644,78,144,207,369,129.76294660568237
1645,77,142,209,368,129.83995747566223
1646,72,142,208,366,129.91531467437744
1647,60,142,208,365,129.99326038360596
1648,64,142,208,365,130.07045149803162
1649,63,142,209,365,130.14712119102478
1650,66,141,206,366,130.22443747520447
1651,67,141,209,365,130.3025665283203
1652,65,142,209,365,130.37946367263794
1653,70,141,212,366,130.45748901367188
1654,68,141,213,365,130.5334243774414
